"","1","2","3","4","5","6","7","8","9","10","11","12"
"掛上",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"掛到",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"探出",0,0,0,0,0.000135316528704957,0,0,0.000145516204620011,0.000196353134380718,0,0,0.00018651006127573
"接位",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"接住",0,0,0,0,0.000135316528704957,0,0,0.000145516204620011,0,0.000381046399981045,0,0.00018651006127573
"接口",0,0,0,0,0.000135316528704957,0,0.000266626713890345,0,0,0.000190523199990522,0,0.00018651006127573
"控馬",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"推辭",0,0,0,0,0.000135316528704957,0.0001753665081568,0,0,0.000196353134380718,0,0.000133347004940363,0
"掩埋",0,0,0,0,0.00122426790769953,0,0,0,0,0,0,0
"提刀",0,0,0,0,0.00022069175281492,0,0,0,0.000640476338137056,0,0,0
"提及",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"提心吊膽",0,0,0,0,0.000135316528704957,0,0.000133313356945173,0,0.000196353134380718,0,0.000133347004940363,0
"提槍",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"插進",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"揚聲大",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"揚頭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"換上",0,0,0,0,0.000170750448219927,0,0.000336445453780806,0.000183621006243114,0,0,0,0
"換下",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"換回來",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"換過",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"握",0,0,0,0,0.00022069175281492,0,0,0.000237326707741568,0,0,0,0
"揭開",0,0,0,0,0.000341500896439853,0,0,0.000183621006243114,0,0,0,0.000235349493998588
"損啦",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搖搖手",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搖矛",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搜",0,0,0,0,0.000341500896439853,0,0,0,0,0.00288496213487198,0.00016826518593303,0
"搜刮",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"搜括",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搠",0,0,0,0,0.000662075258444759,0,0.000217424720390374,0,0,0,0,0
"搬",0,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0.000235349493998588
"搬入",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搬到",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"搬土",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搶住",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"搶到",0,0,0,0,0.000170750448219927,0,0.000336445453780806,0,0.000247770069375619,0,0,0
"搶步",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"搶過去",0,0,0,0,0.00022069175281492,0,0.000434849440780748,0,0,0,0,0
"搶馬",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"摘下",0,0,0,0,0.000170750448219927,0,0,0,0.000247770069375619,0,0.000336530371866061,0
"摟住",0,0,0,0,0.000662075258444759,0,0,0,0.000320238169068528,0,0,0
"摩挲",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"摸出",0,0,0,0,0.000135316528704957,0.0001753665081568,0,0.000145516204620011,0,0.000190523199990522,0,0
"撒八孛堇",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"撥箭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"撫慰",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"撫摸",0,0,0,0,0.000170750448219927,0,0.000336445453780806,0,0.000743310208126858,0,0,0
"撲將",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"撲鼻",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"撿",0,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0.000235349493998588
"撿起",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擁上",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擁著",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擄",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擄去",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"擊殺",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擋架",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"擰",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"擺出",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"攔",0,0,0,0,0.000135316528704957,0,0.000133313356945173,0,0,0,0.000133347004940363,0.00018651006127573
"攔阻",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"攢",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"攤",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收入",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收刀",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收屍",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收復",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收復失地",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收拾",0,0,0,0,0.000541266114819826,0.000350733016313599,0.000666566784725863,0,0,0,0,0.00018651006127573
"收短",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收腳",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收轉",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"收隊",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"收雞入",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"改不",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"改名",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"攻心",0,0,0,0,0.00022069175281492,0,0,0.000474653415483135,0,0,0,0
"攻打",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"放上",0,0,0,0,0.000341500896439853,0,0,0.000183621006243114,0,0,0.00016826518593303,0
"放入",0,0,0,0,0.000683001792879706,0,0,0.000183621006243114,0,0.000721240533717995,0,0
"放心",0,0,0,0,0.000426876120549816,0.000221287895552113,8.41113634452014e-05,9.18105031215571e-05,0.000371655104063429,0,8.41325929665152e-05,0
"放眼",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"放箭",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"放聲大哭",0,0,0,0,0.00044138350562984,0,0.000217424720390374,0,0,0,0,0
"放脫",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"放走",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"故世",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"故井",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"救不出",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"救出",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敗垣圍",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"教書先生",0,0,0,0,0.000170750448219927,0,0,0.000734484024972457,0,0,0,0.000235349493998588
"敢接",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敢煩",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敢過來",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"散出",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"散場",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"散落",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敬仰",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"敬畏",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敲",0,0,0,0,0.000341500896439853,0,0.000168222726890403,0,0,0,0,0.000235349493998588
"敲起",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"整日",0,0,0,0,0.00044138350562984,0,0,0,0,0,0,0.000304184808275024
"整條",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"整治",0,0,0,0,0.000918200930774649,0,0,0,0,0,0,0
"整衣",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敵",0,0,0,0,0.00040594958611487,0,0.000133313356945173,0.000436548613860032,0.000392706268761436,0,0,0
"敵不過",0,0,0,0,0.000135316528704957,0,0.000133313356945173,0,0,0.000190523199990522,0,0.00018651006127573
"敵兵",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"敵國",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敵屍",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"敵意",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"敵箭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"數人",0,0,0,0,0.000170750448219927,0,0.000336445453780806,0,0.000247770069375619,0,0,0
"數兵",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"數十株",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"數十步",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"數尺",0,0,0,0,8.53752241099633e-05,0.000110643947776057,8.41113634452014e-05,0,0.00012388503468781,0.000120206755619666,8.41325929665152e-05,0
"數月",0,0,0,0,0.000170750448219927,0.000442575791104227,0,0,0.000743310208126858,0,0,0
"斃",0,0,0,0,0.00022069175281492,0,0,0.000237326707741568,0,0,0,0
"文",0,0,0,0,0.000135316528704957,0,0,0.000436548613860032,0.000196353134380718,0,0.000133347004940363,0
"文字",0,0,0,0,0.000170750448219927,0.00265545474662536,0,0,0,0,0,0.000470698987997176
"文定",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"文才",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"文書",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"文武百官",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"文武雙全",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"斗倒",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"斗笠",0,0,0,0,0.000341500896439853,0.000221287895552113,0,0,0,0.000480827022478663,0,0
"斗膽",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"料來",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"料想",0,0,0,0,0.000170750448219927,0.000110643947776057,0.000168222726890403,0,0.00012388503468781,0.000240413511239332,0,0.000353024240997882
"料理",0,0,0,0,0.000170750448219927,0,0.000841113634452014,0,0,0.000240413511239332,0,0
"斜插",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"斜陽",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"斟",0,0,0,0,0.000853752241099633,0.000885151582208453,0.000336445453780806,0,0,0,0,0
"斬首",0,0,0,0,0.00022069175281492,0.000858031367798569,0,0,0,0,0,0
"斯斯文文",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"新添",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"新綠",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"斷",0,0,0,0,8.53752241099633e-05,0,8.41113634452014e-05,9.18105031215571e-05,0.00012388503468781,0.000120206755619666,0.000420662964832576,0
"斷氣",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"斷臂",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"方定",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"方有",0,0,0,0,0.00022069175281492,0,0.000217424720390374,0,0,0,0,0
"方面大耳",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"旁坐",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"旗鼓",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"既有",0,0,0,0,0.00022069175281492,0,0,0,0.000320238169068528,0,0,0
"日日夜夜",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"早洗",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"早著",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"早點",0,0,0,0,0.00044138350562984,0,0,0,0,0,0,0.000304184808275024
"昂頭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"昇",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"昏君",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000608369616550049
"昏暈",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"昏睡",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"星相",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"星眼",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"映照",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"春意濃",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"春雷",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時光",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"時分",0,0,0,0,8.53752241099633e-05,0.000221287895552113,0.000252334090335604,0.000183621006243114,0,0.000360620266858997,0,0.00058837373499647
"時勢",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時快",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時時",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時殺",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時試",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"時間",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"晃動",0,0,0,0,0.000215663690913309,0.000139747112838437,0.00010623554595288,0.000115959824259438,0,0,0.000106262359568719,0
"晃眼",0,0,0,0,0.00022069175281492,0,0,0.000237326707741568,0,0,0,0
"晚",0,0,0,0,0.000646991072739927,0.000419241338515311,0.00010623554595288,0.000115959824259438,0.000156471061178617,0,0,0
"晚飯",0,0,0,0,0.000170750448219927,0,0.000336445453780806,0,0,0,0,0.000235349493998588
"晚鴉",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"暈死",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"暖烘烘",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"暖風",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"暴虐",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"曲三",0,0,0,0,0.0036728037230986,0,0,0,0,0,0,0
"曲三乘",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"曲三又道",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"曲三右",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"曲三嗎",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"更增",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"更拉得",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"更求",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"更熾",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"書寫",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"書法",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"書畫",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"曾以",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"曾祖",0,0,0,0,0.00022069175281492,0,0.000434849440780748,0,0,0,0,0
"替郭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"會同",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"會見",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"有個",0,0,0,0,0.00051225134465978,0,0,0,0,0.000961654044957327,0.000336530371866061,0
"有喜",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"有塊",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"有無",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"有理",0,0,0,0,0.00022069175281492,0,0.000217424720390374,0,0,0,0,0
"有眼",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"有眼無珠",0,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0,0,0.000235349493998588
"有緣",0,0,0,0,0.000107831845456654,0.000139747112838437,0,0,0,0.000151825268161293,0.000106262359568719,0.000148627254157895
"有頭有尾",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"服喪",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"朔風",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"朗",0,0,0,0,0.000135316528704957,0.0001753665081568,0,0,0.000196353134380718,0.000381046399981045,0,0
"望天",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"朝廷",0,0,0,0,0.000676582643524783,0.000876832540783999,0,0.000145516204620011,0,0,0,0.00018651006127573
"木凳",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"木板",0,0,0,0,0.000662075258444759,0,0,0,0,0.000621459911220376,0,0
"木盤",0,0,0,0,0.00022069175281492,0,0.000217424720390374,0,0,0,0,0
"未出",0,0,0,0,0.00022069175281492,0,0,0.000237326707741568,0,0,0,0
"未死",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"未落",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"本少",0,0,0,0,0.00044138350562984,0,0,0.000237326707741568,0,0,0,0
"本已",0,0,0,0,0.00022069175281492,0,0,0,0.000320238169068528,0,0,0
"本意",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"本應",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"朵",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"李氏",0,0,0,0,0.00306066976924883,0,0,0,0,0,0,0
"李綱",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"李萍",0,0,0,0,0.00122426790769953,0,0,0,0,0,0,0
"李邦彥",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村",0,0,0,0,0.000662075258444759,0.000858031367798569,0,0,0,0,0,0
"村中犬兒",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村前村後",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村去",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村子",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村民",0,0,0,0,0.00153033488462442,0,0,0,0,0,0,0
"村裡",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村西",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"村頭",0,0,0,0,0.00122426790769953,0,0,0,0,0,0,0
"束手無策",0,0,0,0,0.00022069175281492,0,0.000217424720390374,0,0,0,0,0
"杭州",0,0,0,0,0.000270633057409913,0.0022797646060384,0.000133313356945173,0.000145516204620011,0,0,0,0
"杯中酒",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"杯兒",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"杯盤",0,0,0,0,0.000918200930774649,0,0,0,0,0,0,0
"杯酒",0,0,0,0,0.000341500896439853,0.00066386368665634,0.000168222726890403,0,0,0,0,0
"東來",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"東南西北",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"東挑西",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"東村",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"東流",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"東談西",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"松林",0,0,0,0,0.00022069175281492,0,0.000434849440780748,0,0,0,0,0
"板",0,0,0,0,0.000170750448219927,0,0,0,0,0.000240413511239332,0,0.000235349493998588
"板凳",0,0,0,0,0.00044138350562984,0,0,0,0,0,0,0.000304184808275024
"板門",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"枉死鬼",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"林中",0,0,0,0,0.000341500896439853,0,0.000252334090335604,0.000183621006243114,0,0.000240413511239332,8.41325929665152e-05,0.000117674746999294
"林來",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"林外",0,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0.000240413511239332,0,0
"林邊",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"果見",0,0,0,0,0.00022069175281492,0,0.000217424720390374,0,0,0,0,0
"枝箭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"枝葉",0,0,0,0,0.00022069175281492,0,0,0,0.000320238169068528,0,0,0
"枴杖",0,0,0,0,0.000918200930774649,0,0,0,0,0,0,0
"柏樹",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"某某",0,0,0,0,0.000170750448219927,0.000442575791104227,0,0,0,0,0,0.000470698987997176
"某甲道",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"染紅",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"柔和",0,0,0,0,0.000135316528704957,0,0,0.000145516204620011,0.000196353134380718,0.000190523199990522,0,0
"柔腸寸斷",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"柔腸百轉",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"柔軟",0,0,0,0,0.00022069175281492,0,0,0,0.000960714507205583,0,0,0
"查得",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"柴房",0,0,0,0,0.000662075258444759,0,0,0,0.000320238169068528,0,0,0
"柴房中",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"栗六",0,0,0,0,0.00022069175281492,0,0,0,0.000320238169068528,0,0,0
"格殺勿論",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"桃",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"桌子",0,0,0,0,0.000170750448219927,0.000221287895552113,0.000168222726890403,0,0,0,0,0
"梗",0,0,0,0,0.00022069175281492,0,0,0.000237326707741568,0,0,0,0
"梨花",0,0,0,0,0.00044138350562984,0,0,0,0,0,0.000434959195813757,0
"梳",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"棉被",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"棒打",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"棒法",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"森森",0,0,0,0,0.00022069175281492,0,0,0,0,0,0.000217479597906878,0
"楊二人",0,0,0,0,0.00706213609007743,0,0,0,0,0,0,0.0012167392331001
"楊兄",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"楊兄弟",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"楊再興",0,0,0,0,0.00153033488462442,0,0,0,0,0,0,0
"楊家",0,0,0,0,0.0018364018615493,0,0,0,0,0,0,0
"楊家槍",0,0,0,0,0.0036728037230986,0,0,0,0,0,0,0
"楊將軍",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"楊康",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"楊氏",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"楊鐵心",0,0,0,0,0.0440736446771832,0,0,0,0,0,0,0
"楊門",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"極大",0,0,0,0,6.63884212980067e-05,0.000172075144647832,6.54056336667131e-05,7.13925430282365e-05,0.000289001825568714,0,6.54221419033781e-05,9.15047750839671e-05
"極慘",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"極深",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"榮寵",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"構",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍上",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍來",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍刺",0,0,0,0,0.000918200930774649,0,0,0,0,0,0,0
"槍尖",0,0,0,0,0.00153033488462442,0,0,0,0,0,0,0
"槍招",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍柄",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"槍桿",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"槍法",0,0,0,0,0.0018364018615493,0,0,0,0,0,0,0
"槍纓",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍身",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"槍頭",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"樂意",0,0,0,0,0.00022069175281492,0,0,0.000474653415483135,0,0,0,0
"樹後不動",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"樹林",0,0,0,0,0.000107831845456654,0,0,0.00046383929703775,0.000625884244714467,0.000303650536322585,0.000212524719137438,0
"樹林子",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"橋",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"橋頭",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"機會",0,0,0,0,0.00022069175281492,0.000286010455932856,0,0,0,0,0,0
"橫矛桿",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"權作",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"權勢",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000608369616550049
"欣然",0,0,0,0,0.000170750448219927,0.000221287895552113,0,0.000183621006243114,0,0,0,0
"欺壓百姓",0,0,0,0,0.00022069175281492,0,0,0,0,0,0,0.000304184808275024
"欺心",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"欽宗",0,0,0,0,0.00122426790769953,0,0,0,0,0,0,0
"歇",0,0,0,0,0.000170750448219927,0,0,9.18105031215571e-05,0.00012388503468781,0.000240413511239332,0.00016826518593303,0.000117674746999294
"歇宿",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"歇歇",0,0,0,0,0.000612133953849766,0,0,0,0,0,0,0
"歡天喜地",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"止血",0,0,0,0,0.000341500896439853,0,0,0,0.000247770069375619,0,0,0.000235349493998588
"正事",0,0,0,0,0.00022069175281492,0.000572020911865713,0,0,0,0,0,0
"正吐",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"正急間",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"正旦",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"正月",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"正用",0,0,0,0,0.00022069175281492,0,0,0,0,0.000310729955610188,0,0
"正自看",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
"正色",0,0,0,0,0.00022069175281492,0.000572020911865713,0,0,0,0,0,0
"此事",0,0,0,0,0.000170750448219927,0.000553219738880283,0.000168222726890403,0,0.000495540138751239,0.000360620266858997,8.41325929665152e-05,0
"此仇",0,0,0,0,0.000170750448219927,0,0,0.000183621006243114,0,0.000240413511239332,0,0
"此後",0,0,0,0,8.53752241099633e-05,0.000110643947776057,8.41113634452014e-05,0,0.00012388503468781,0.000120206755619666,0,0.000235349493998588
"步戰",0,0,0,0,0.000306066976924883,0,0,0,0,0,0,0
